label	gene
msigdb.regen	KREMEN1
msigdb.regen	LRIG2
msigdb.regen	LRP1
msigdb.regen	MIR199A1
msigdb.regen	MIR199A2
msigdb.regen	MIR199B
msigdb.regen	MIR431
msigdb.regen	MIR590
msigdb.regen	MYOZ1
msigdb.regen	NDEL1
msigdb.regen	NEFL
msigdb.regen	NTRK3
msigdb.regen	PKM
msigdb.regen	PTEN
msigdb.regen	PTPRS
msigdb.regen	RGMA
msigdb.regen	RTN4R
msigdb.regen	RTN4RL1
msigdb.regen	SCARF1
msigdb.regen	SPAAR
msigdb.regen	SPP1
msigdb.regen	THY1
msigdb.regen	TNR
msigdb.regen	ADM
msigdb.regen	AKIRIN1
msigdb.regen	ANXA1
msigdb.regen	AURKA
msigdb.regen	BIN3
msigdb.regen	CCND1
msigdb.regen	CEBPB
msigdb.regen	CFLAR
msigdb.regen	CLDN1
msigdb.regen	CPB2
msigdb.regen	CSNK2A2
msigdb.regen	CSNK2B
msigdb.regen	DYSF
msigdb.regen	EGFR
msigdb.regen	ENO3
msigdb.regen	ERBB4
msigdb.regen	EYS
msigdb.regen	FZD7
msigdb.regen	GAP43
msigdb.regen	GATA4
msigdb.regen	GLI1
msigdb.regen	GLI3
msigdb.regen	GPX1
msigdb.regen	HAMP
msigdb.regen	HFE
msigdb.regen	HMOX1
msigdb.regen	IFRD1
msigdb.regen	IGF1
msigdb.regen	IHH
msigdb.regen	IL10
msigdb.regen	IL6
msigdb.regen	KLF4
msigdb.regen	LARGE1
msigdb.regen	MAP1B
msigdb.regen	MAP2K1
msigdb.regen	MSTN
msigdb.regen	MTPN
msigdb.regen	MYF6
msigdb.regen	MYOG
msigdb.regen	NOTCH1
msigdb.regen	PAX7
msigdb.regen	PCNA
msigdb.regen	PNPT1
msigdb.regen	PPP3CA
msigdb.regen	PRMT5
msigdb.regen	PRRX1
msigdb.regen	PTCH1
msigdb.regen	PTPN3
msigdb.regen	PTPRF
msigdb.regen	RAP1A
msigdb.regen	REG1A
msigdb.regen	RGN
msigdb.regen	RPL10
msigdb.regen	RPL30
msigdb.regen	SGCA
msigdb.regen	SRSF5
msigdb.regen	STK24
msigdb.regen	SULF2
msigdb.regen	TARBP2
msigdb.regen	TNC
msigdb.regen	TSPO
msigdb.regen	TYMS
msigdb.regen	VTN
msigdb.regen	WDR35
msigdb.regen	WNT10B
msigdb.regen	WNT7A
msigdb.regen	YAP1
msigdb.regen	ADAM15
msigdb.regen	ANGPT2
msigdb.regen	ANXA3
msigdb.regen	APOA2
msigdb.regen	APOA5
msigdb.regen	ATIC
msigdb.regen	AXL
msigdb.regen	BAAT
msigdb.regen	BAK1
msigdb.regen	BCL2
msigdb.regen	C5AR1
msigdb.regen	CAD
msigdb.regen	CCN3
msigdb.regen	CCNA2
msigdb.regen	CCNB1
msigdb.regen	CDK1
msigdb.regen	CDK4
msigdb.regen	CPQ
msigdb.regen	CTNNA1
msigdb.regen	CXCL12
msigdb.regen	DHFR
msigdb.regen	DHFRP1
msigdb.regen	DUSP10
msigdb.regen	EPPK1
msigdb.regen	F7
msigdb.regen	FGF10
msigdb.regen	FLT3
msigdb.regen	FOLR1
msigdb.regen	FPGS
msigdb.regen	FZD9
msigdb.regen	GAS6
msigdb.regen	GDAP1
msigdb.regen	GSN
msigdb.regen	GSTP1
msigdb.regen	IGF2R
msigdb.regen	IGFBP1
msigdb.regen	ISL1
msigdb.regen	JAK2
msigdb.regen	JAM3
msigdb.regen	JUN
msigdb.regen	KLK6
msigdb.regen	LAMB2
msigdb.regen	LCP1
msigdb.regen	LGR6
msigdb.regen	LPIN1
msigdb.regen	MAG
msigdb.regen	MAPK8IP3
msigdb.regen	MATN2
msigdb.regen	MDK
msigdb.regen	MED1
msigdb.regen	MIR29B1
msigdb.regen	MIR29B2
msigdb.regen	MT-CYB
msigdb.regen	MTR
msigdb.regen	MUSTN1
msigdb.regen	NINJ1
msigdb.regen	NINJ2
msigdb.regen	NNMT
msigdb.regen	NR0B2
msigdb.regen	NR4A3
msigdb.regen	NREP
msigdb.regen	OMG
msigdb.regen	PDX1
msigdb.regen	PFKFB1
msigdb.regen	PGF
msigdb.regen	PLG
msigdb.regen	POSTN
msigdb.regen	PPARG
msigdb.regen	PPAT
msigdb.regen	PTPN12
msigdb.regen	PTPRU
msigdb.regen	RTN4RL2
msigdb.regen	SOX2
msigdb.regen	TEC
msigdb.regen	TGFBR3
msigdb.regen	TM4SF4
msigdb.regen	TXK
msigdb.regen	UGT1A1
msigdb.regen	ULK1
msigdb.regen	UPF2
msigdb.regen	WNT1
msigdb.wound	ALOX5
msigdb.wound	SERPINE1
msigdb.wound	TNF
msigdb.wound	CXCR4
msigdb.wound	FOXC2
msigdb.wound	MIR1298
msigdb.wound	MIR200B
msigdb.wound	MIR34A
msigdb.wound	MIR451A
msigdb.wound	SLC12A2
msigdb.wound	SMOC2
msigdb.wound	XBP1
msigdb.wound	AGER
msigdb.wound	MIR17
msigdb.wound	APOH
msigdb.wound	CD34
msigdb.wound	CLASP1
msigdb.wound	CLASP2
msigdb.wound	CLDN3
msigdb.wound	CPB2
msigdb.wound	F12
msigdb.wound	F2
msigdb.wound	F2R
msigdb.wound	HPSE
msigdb.wound	HRG
msigdb.wound	MIR221
msigdb.wound	MTOR
msigdb.wound	PHLDB2
msigdb.wound	PLAU
msigdb.wound	PLG
msigdb.wound	PTEN
msigdb.wound	RREB1
msigdb.wound	SERPINF2
msigdb.wound	THBD
msigdb.wound	THBS1
msigdb.wound	USF1
msigdb.wound	VTN
msigdb.wound	CLDN1
msigdb.wound	HBEGF
msigdb.wound	NFE2L2
msigdb.wound	PLEK
msigdb.wound	TNFAIP3
msigdb.wound	ABAT
msigdb.wound	ACTG1
msigdb.wound	ADAMTS18
msigdb.wound	ADRA2A
msigdb.wound	ADTRP
msigdb.wound	AJAP1
msigdb.wound	ALOX12
msigdb.wound	ANO6
msigdb.wound	ANXA1
msigdb.wound	ANXA2
msigdb.wound	APCS
msigdb.wound	APOE
msigdb.wound	ARFGEF1
msigdb.wound	C1QTNF1
msigdb.wound	CASK
msigdb.wound	CCN4
msigdb.wound	CD109
msigdb.wound	CD36
msigdb.wound	CD9
msigdb.wound	CEACAM1
msigdb.wound	CLDN19
msigdb.wound	CLDN4
msigdb.wound	CLEC7A
msigdb.wound	CRK
msigdb.wound	DMTN
msigdb.wound	DUOX1
msigdb.wound	DUOX2
msigdb.wound	DUSP10
msigdb.wound	EDN1
msigdb.wound	ENPP4
msigdb.wound	EPPK1
msigdb.wound	F11
msigdb.wound	F11R
msigdb.wound	F3
msigdb.wound	F7
msigdb.wound	FAP
msigdb.wound	FGA
msigdb.wound	FGB
msigdb.wound	FGF2
msigdb.wound	FGG
msigdb.wound	GJA1
msigdb.wound	GP1BA
msigdb.wound	HMGCR
msigdb.wound	HRAS
msigdb.wound	INSL3
msigdb.wound	ITGB1
msigdb.wound	KANK1
msigdb.wound	KLKB1
msigdb.wound	KNG1
msigdb.wound	KRT1
msigdb.wound	MDK
msigdb.wound	MIR15B
msigdb.wound	MIR892B
msigdb.wound	MYLK
msigdb.wound	NOS3
msigdb.wound	OCLN
msigdb.wound	PDGFA
msigdb.wound	PDGFB
msigdb.wound	PDGFRA
msigdb.wound	PDPN
msigdb.wound	PLA2G4A
msigdb.wound	PLAT
msigdb.wound	PLAUR
msigdb.wound	PLPP3
msigdb.wound	PRDX2
msigdb.wound	PRKCD
msigdb.wound	PRKCE
msigdb.wound	PRKG1
msigdb.wound	PROC
msigdb.wound	PROS1
msigdb.wound	PTK2
msigdb.wound	REG3A
msigdb.wound	REG3G
msigdb.wound	SELP
msigdb.wound	SERPINB2
msigdb.wound	SERPINE2
msigdb.wound	SERPING1
msigdb.wound	SH2B3
msigdb.wound	SMAD3
msigdb.wound	TBXA2R
msigdb.wound	TFPI
msigdb.wound	TLR4
msigdb.wound	TSPAN8
msigdb.wound	UBASH3B
msigdb.wound	WFDC1
msigdb.wound	WNT4
msigdb.wound	GRN
msigdb.wound	MIR21
msigdb.wound	SIGLEC10
msigdb.wound	TGFB1
msigdb.wound	TIMP1
msigdb.wound	VEGFA
msigdb.wound	ADIPOR2
msigdb.wound	B4GALT1
msigdb.wound	BLK
msigdb.wound	CADM4
msigdb.wound	CAV1
msigdb.wound	CELA2A
msigdb.wound	COL5A1
msigdb.wound	EPHB2
msigdb.wound	F2RL1
msigdb.wound	FCER1G
msigdb.wound	FKBP1B
msigdb.wound	FOXA2
msigdb.wound	GATA2
msigdb.wound	HIF1A
msigdb.wound	HMOX1
msigdb.wound	IL1A
msigdb.wound	KDR
msigdb.wound	LYN
msigdb.wound	MCAM
msigdb.wound	MIR29B1
msigdb.wound	MIR29B2
msigdb.wound	MMP12
msigdb.wound	MYH9
msigdb.wound	NDNF
msigdb.wound	PRCP
msigdb.wound	PRKCA
msigdb.wound	PRKCQ
msigdb.wound	RAB3A
msigdb.wound	SERPINC1
msigdb.wound	SRSF6
msigdb.wound	SYK
msigdb.wound	SYTL4
msigdb.wound	TEC
msigdb.wound	TNFRSF12A
msigdb.wound	TXK
msigdb.wound	VIL1
msigdb.wound	VKORC1
msigdb.wound	WNT7A
msigdb.wound	ACVRL1
msigdb.wound	ADAM17
msigdb.wound	AJUBA
msigdb.wound	ANXA6
msigdb.wound	ANXA8
msigdb.wound	ARHGAP24
msigdb.wound	ATP7A
msigdb.wound	CAPZB
msigdb.wound	CCN1
msigdb.wound	CD44
msigdb.wound	CERS2
msigdb.wound	CFLAR
msigdb.wound	CNTF
msigdb.wound	COL1A1
msigdb.wound	COL1A2
msigdb.wound	COL3A1
msigdb.wound	CX3CL1
msigdb.wound	DAG1
msigdb.wound	DSP
msigdb.wound	ENTPD1
msigdb.wound	EPB41L4B
msigdb.wound	EPHA4
msigdb.wound	ERBB3
msigdb.wound	ETS1
msigdb.wound	F13A1
msigdb.wound	F13B
msigdb.wound	F5
msigdb.wound	F8
msigdb.wound	FGF10
msigdb.wound	FZD7
msigdb.wound	GNA12
msigdb.wound	GNAQ
msigdb.wound	GNAS
msigdb.wound	GPR4
msigdb.wound	GPX1
msigdb.wound	INPP5F
msigdb.wound	ITGA5
msigdb.wound	ITGB3
msigdb.wound	JAML
msigdb.wound	KIAA0319
msigdb.wound	KLK8
msigdb.wound	KREMEN1
msigdb.wound	LACRT
msigdb.wound	LCP2
msigdb.wound	LRIG2
msigdb.wound	LRP1
msigdb.wound	MAP3K5
msigdb.wound	MAPK3
msigdb.wound	MIR222
msigdb.wound	MIR431
msigdb.wound	MSX2
msigdb.wound	NDEL1
msigdb.wound	NFE2
msigdb.wound	NTRK3
msigdb.wound	ODAM
msigdb.wound	PLCG2
msigdb.wound	PLET1
msigdb.wound	POSTN
msigdb.wound	PRKAR1A
msigdb.wound	PRKCB
msigdb.wound	PTN
msigdb.wound	PTPRS
msigdb.wound	RAF1
msigdb.wound	RGMA
msigdb.wound	RTN4R
msigdb.wound	RTN4RL1
msigdb.wound	SCARF1
msigdb.wound	SH2B2
msigdb.wound	SPP1
msigdb.wound	SRF
msigdb.wound	STK24
msigdb.wound	TGFBR1
msigdb.wound	TNR
msigdb.wound	WAS
msigdb.wound	A2M
msigdb.wound	ACTB
msigdb.wound	ADAMTS13
msigdb.wound	ADORA2A
msigdb.wound	ADRA2B
msigdb.wound	ADRA2C
msigdb.wound	AK3
msigdb.wound	AKAP1
msigdb.wound	AKAP10
msigdb.wound	ALOX15
msigdb.wound	ANXA5
msigdb.wound	AP3B1
msigdb.wound	ARHGAP35
msigdb.wound	ARHGEF19
msigdb.wound	ARRB1
msigdb.wound	ARRB2
msigdb.wound	AXL
msigdb.wound	BLOC1S3
msigdb.wound	BLOC1S4
msigdb.wound	C1GALT1C1
msigdb.wound	C1QBP
msigdb.wound	C4BPB
msigdb.wound	C6orf89
msigdb.wound	CAPZA1
msigdb.wound	CAPZA2
msigdb.wound	CARMIL1
msigdb.wound	CARMIL2
msigdb.wound	CASP3
msigdb.wound	CAV3
msigdb.wound	CBX5
msigdb.wound	CCM2L
msigdb.wound	CCR2
msigdb.wound	CD151
msigdb.wound	CD177
msigdb.wound	CD40
msigdb.wound	CD40LG
msigdb.wound	CD46
msigdb.wound	CD59
msigdb.wound	CDC42
msigdb.wound	CDH3
msigdb.wound	CELSR1
msigdb.wound	CLEC1B
msigdb.wound	CLIC1
msigdb.wound	COMP
msigdb.wound	CORO1B
msigdb.wound	CSRP1
msigdb.wound	CYP4F11
msigdb.wound	CYP4F2
msigdb.wound	DCBLD2
msigdb.wound	DCN
msigdb.wound	DDR1
msigdb.wound	DGKA
msigdb.wound	DGKB
msigdb.wound	DGKD
msigdb.wound	DGKE
msigdb.wound	DGKG
msigdb.wound	DGKH
msigdb.wound	DGKI
msigdb.wound	DGKK
msigdb.wound	DGKQ
msigdb.wound	DGKZ
msigdb.wound	DOCK1
msigdb.wound	DOCK11
msigdb.wound	DOCK6
msigdb.wound	DOCK8
msigdb.wound	DOCK9
msigdb.wound	DRD5
msigdb.wound	DST
msigdb.wound	DTNBP1
msigdb.wound	DYSF
msigdb.wound	EGFR
msigdb.wound	EGR3
msigdb.wound	EHD1
msigdb.wound	EHD2
msigdb.wound	EHD3
msigdb.wound	ELK3
msigdb.wound	ENTPD2
msigdb.wound	ERBB2
msigdb.wound	EREG
msigdb.wound	EVPL
msigdb.wound	EVPLL
msigdb.wound	F10
msigdb.wound	F2RL2
msigdb.wound	F2RL3
msigdb.wound	F9
msigdb.wound	FBLN1
msigdb.wound	FER1L5
msigdb.wound	FERMT3
msigdb.wound	FGF1
msigdb.wound	FGFR1OP2
msigdb.wound	FGFR2
msigdb.wound	FIBP
msigdb.wound	FLNA
msigdb.wound	FN1
msigdb.wound	FUT10
msigdb.wound	FYN
msigdb.wound	FZD6
msigdb.wound	GAS6
msigdb.wound	GATA1
msigdb.wound	GATA3
msigdb.wound	GATA4
msigdb.wound	GATA5
msigdb.wound	GATA6
msigdb.wound	GGCX
msigdb.wound	GLI3
msigdb.wound	GNA11
msigdb.wound	GNA13
msigdb.wound	GNA14
msigdb.wound	GNA15
msigdb.wound	GNB1
msigdb.wound	GNG2
msigdb.wound	GP1BB
msigdb.wound	GP5
msigdb.wound	GP6
msigdb.wound	GP9
msigdb.wound	GRHL3
msigdb.wound	GSN
msigdb.wound	H3-3A
msigdb.wound	H3-3B
msigdb.wound	H3C1
msigdb.wound	H3C10
msigdb.wound	H3C11
msigdb.wound	H3C12
msigdb.wound	H3C13
msigdb.wound	H3C14
msigdb.wound	H3C15
msigdb.wound	H3C2
msigdb.wound	H3C3
msigdb.wound	H3C4
msigdb.wound	H3C6
msigdb.wound	H3C7
msigdb.wound	H3C8
msigdb.wound	HBB
msigdb.wound	HBD
msigdb.wound	HBE1
msigdb.wound	HBG1
msigdb.wound	HBG2
msigdb.wound	HDAC1
msigdb.wound	HDAC2
msigdb.wound	HGFAC
msigdb.wound	HHEX
msigdb.wound	HMG20B
msigdb.wound	HNF4A
msigdb.wound	HPS4
msigdb.wound	HPS5
msigdb.wound	HPS6
msigdb.wound	HSPB1
msigdb.wound	IFNA1
msigdb.wound	IFNA10
msigdb.wound	IFNA13
msigdb.wound	IFNA14
msigdb.wound	IFNA16
msigdb.wound	IFNA17
msigdb.wound	IFNA2
msigdb.wound	IFNA21
msigdb.wound	IFNA4
msigdb.wound	IFNA5
msigdb.wound	IFNA6
msigdb.wound	IFNA7
msigdb.wound	IFNA8
msigdb.wound	IFNB1
msigdb.wound	IGF1
msigdb.wound	IL10
msigdb.wound	IL24
msigdb.wound	IL6
msigdb.wound	ILK
msigdb.wound	INS
msigdb.wound	IRF1
msigdb.wound	IRF2
msigdb.wound	ITGA2
msigdb.wound	ITGA2B
msigdb.wound	ITGA9
msigdb.wound	ITGB2
msigdb.wound	ITPK1
msigdb.wound	ITPR1
msigdb.wound	ITPR2
msigdb.wound	ITPR3
msigdb.wound	JAK2
msigdb.wound	JMJD1C
msigdb.wound	JUN
msigdb.wound	KDM1A
msigdb.wound	KLF4
msigdb.wound	KRT6A
msigdb.wound	LCK
msigdb.wound	LMAN1
msigdb.wound	LNPK
msigdb.wound	LOX
msigdb.wound	MACF1
msigdb.wound	MAFF
msigdb.wound	MAFG
msigdb.wound	MAFK
msigdb.wound	MAP2K1
msigdb.wound	MAP2K4
msigdb.wound	MAPK1
msigdb.wound	MERTK
msigdb.wound	METAP1
msigdb.wound	MFN2
msigdb.wound	MIA3
msigdb.wound	MICAL1
msigdb.wound	MMRN1
msigdb.wound	MPIG6B
msigdb.wound	MPL
msigdb.wound	MRTFA
msigdb.wound	MYH10
msigdb.wound	MYL12A
msigdb.wound	MYL9
msigdb.wound	MYOF
msigdb.wound	MYOZ1
msigdb.wound	NF1
msigdb.wound	NLRP6
msigdb.wound	NOG
msigdb.wound	NOTCH2
msigdb.wound	NOTCH4
msigdb.wound	NRG1
msigdb.wound	NRP1
msigdb.wound	NTRK1
msigdb.wound	OPRM1
msigdb.wound	P2RX1
msigdb.wound	P2RX2
msigdb.wound	P2RX3
msigdb.wound	P2RX4
msigdb.wound	P2RX5
msigdb.wound	P2RX6
msigdb.wound	P2RX7
msigdb.wound	P2RY1
msigdb.wound	P2RY12
msigdb.wound	PABPC4
msigdb.wound	PAFAH2
msigdb.wound	PAK1
msigdb.wound	PAPSS2
msigdb.wound	PDCD10
msigdb.wound	PDGFRB
msigdb.wound	PDPK1
msigdb.wound	PEAR1
msigdb.wound	PECAM1
msigdb.wound	PF4
msigdb.wound	PF4V1
msigdb.wound	PHF21A
msigdb.wound	PIK3CA
msigdb.wound	PIK3CB
msigdb.wound	PIK3CG
msigdb.wound	PIK3R1
msigdb.wound	PIK3R5
msigdb.wound	PIK3R6
msigdb.wound	PLEC
msigdb.wound	PLSCR1
msigdb.wound	PPARA
msigdb.wound	PPARD
msigdb.wound	PPL
msigdb.wound	PPP3CA
msigdb.wound	PRKACA
msigdb.wound	PRKACB
msigdb.wound	PRKACG
msigdb.wound	PRKAR1B
msigdb.wound	PRKAR2A
msigdb.wound	PRKAR2B
msigdb.wound	PRKCG
msigdb.wound	PRKCH
msigdb.wound	PROCR
msigdb.wound	PROZ
msigdb.wound	PRSS56
msigdb.wound	PRTN3
msigdb.wound	PTK7
msigdb.wound	PTPN11
msigdb.wound	PTPN6
msigdb.wound	PTPRF
msigdb.wound	RAB27A
msigdb.wound	RAB5A
msigdb.wound	RAC1
msigdb.wound	RAD51B
msigdb.wound	RAD51C
msigdb.wound	RAP2B
msigdb.wound	RBSN
msigdb.wound	RCOR1
msigdb.wound	REG1A
msigdb.wound	RHOA
msigdb.wound	RHOC
msigdb.wound	S100A8
msigdb.wound	SAA1
msigdb.wound	SCARB1
msigdb.wound	SCRIB
msigdb.wound	SCUBE1
msigdb.wound	SDC1
msigdb.wound	SDC4
msigdb.wound	SERPINA1
msigdb.wound	SERPINA10
msigdb.wound	SERPINA5
msigdb.wound	SERPIND1
msigdb.wound	SFTA3
msigdb.wound	SH2B1
msigdb.wound	SHH
msigdb.wound	SLC11A1
msigdb.wound	SLC4A1
msigdb.wound	SLC7A11
msigdb.wound	SMAD2
msigdb.wound	SPARC
msigdb.wound	SPRR3
msigdb.wound	SRC
msigdb.wound	STXBP1
msigdb.wound	STXBP3
msigdb.wound	SYT11
msigdb.wound	SYT7
msigdb.wound	TFPI2
msigdb.wound	TGFB2
msigdb.wound	TGFB3
msigdb.wound	TGFBR2
msigdb.wound	TLN1
msigdb.wound	TMEFF2
msigdb.wound	TNC
msigdb.wound	TOR1A
msigdb.wound	TPM1
msigdb.wound	TREML1
msigdb.wound	TRIM72
msigdb.wound	TRPC3
msigdb.wound	TRPC6
msigdb.wound	TRPC7
msigdb.wound	TSPAN32
msigdb.wound	TYRO3
msigdb.wound	VANGL2
msigdb.wound	VAV1
msigdb.wound	VAV2
msigdb.wound	VAV3
msigdb.wound	VCL
msigdb.wound	VPS45
msigdb.wound	VWF
msigdb.wound	WDR83
msigdb.wound	WNT3A
msigdb.wound	WNT5A
msigdb.wound	WNT5B
msigdb.wound	YWHAZ
msigdb.wound	ZFP36
msigdb.wound	ZFP36L2
msigdb.wound	ZFPM1
msigdb.wound	ZFPM2
msigdb.stress	NFE2L2
msigdb.stress	PARK7
msigdb.stress	PRKN
msigdb.stress	ATF4
msigdb.stress	SIRT1
msigdb.stress	DDIT3
msigdb.stress	HIF1A
msigdb.stress	MAPK7
msigdb.stress	PINK1
msigdb.stress	HGF
msigdb.stress	NCK1
msigdb.stress	NCK2
msigdb.stress	MCL1
msigdb.stress	NOX1
msigdb.stress	SOD1
msigdb.stress	AKT1
msigdb.stress	EIF2AK3
msigdb.stress	FBXW7
msigdb.stress	HSPB1
msigdb.stress	NONO
msigdb.stress	PPP1R15A
msigdb.stress	TLR4
msigdb.stress	TP53
msigdb.stress	HSPA1A
msigdb.stress	LRRK2
msigdb.stress	MIR92A1
msigdb.stress	MIR92A2
msigdb.stress	PTGS2
msigdb.stress	SOD2
msigdb.stress	TLR6
msigdb.stress	TSC1
msigdb.stress	BAG5
msigdb.stress	BCL2
msigdb.stress	MAP3K5
msigdb.stress	RACK1
msigdb.stress	REST
msigdb.stress	RIPK1
msigdb.stress	SFPQ
msigdb.stress	TNF
msigdb.stress	EPO
msigdb.stress	FOXO3
msigdb.stress	GPX1
msigdb.stress	INS
msigdb.stress	PARP1
msigdb.stress	PTPN1
msigdb.stress	SESN2
msigdb.stress	UBQLN1
msigdb.stress	YBX3
msigdb.stress	ARHGEF2
msigdb.stress	BAD
msigdb.stress	BDKRB2
msigdb.stress	CREB3L1
msigdb.stress	CTNNB1
msigdb.stress	DDX3X
msigdb.stress	DNAJC3
msigdb.stress	ENDOG
msigdb.stress	FZD1
msigdb.stress	HERPUD1
msigdb.stress	HSPA5
msigdb.stress	HTRA2
msigdb.stress	JUN
msigdb.stress	MEAK7
msigdb.stress	MIR17
msigdb.stress	NCOA7
msigdb.stress	NME5
msigdb.stress	NOL3
msigdb.stress	PPP1R15B
msigdb.stress	PTK2B
msigdb.stress	SLC7A11
msigdb.stress	TRAP1
msigdb.stress	TRPV4
msigdb.stress	VNN1
msigdb.stress	ATF6
msigdb.stress	ATG7
msigdb.stress	BCL2L1
msigdb.stress	CCN2
msigdb.stress	DNAJA1
msigdb.stress	ERN1
msigdb.stress	FBXO7
msigdb.stress	HDAC6
msigdb.stress	IL10
msigdb.stress	MET
msigdb.stress	NR4A3
msigdb.stress	OXR1
msigdb.stress	P4HB
msigdb.stress	PAGE4
msigdb.stress	PAWR
msigdb.stress	SELENOS
msigdb.stress	TLDC2
msigdb.stress	TMBIM6
msigdb.stress	TRAF2
msigdb.stress	WNT1
msigdb.stress	XBP1
msigdb.stress	ARL6IP5
msigdb.stress	BAX
msigdb.stress	DAB2IP
msigdb.stress	EDN1
msigdb.stress	EFHD1
msigdb.stress	EIF2AK2
msigdb.stress	EIF2AK4
msigdb.stress	EIF2S1
msigdb.stress	EIF4G1
msigdb.stress	FOS
msigdb.stress	FOXO1
msigdb.stress	HSF1
msigdb.stress	HYOU1
msigdb.stress	IMPACT
msigdb.stress	KLF4
msigdb.stress	LANCL1
msigdb.stress	LETM1
msigdb.stress	MICU1
msigdb.stress	MIR21
msigdb.stress	MIR34A
msigdb.stress	MMP3
msigdb.stress	PDCD10
msigdb.stress	PMAIP1
msigdb.stress	PSAP
msigdb.stress	SLC25A23
msigdb.stress	STK25
msigdb.stress	SYK
msigdb.stress	TXN
msigdb.stress	WFS1
msigdb.stress	ZNF622
msigdb.stress	ALOX5
msigdb.stress	ATF6B
msigdb.stress	BAK1
msigdb.stress	BCL2L11
msigdb.stress	BOK
msigdb.stress	CDC42
msigdb.stress	CEBPB
msigdb.stress	CREB3
msigdb.stress	DUSP1
msigdb.stress	FCGR2B
msigdb.stress	FYN
msigdb.stress	GATA4
msigdb.stress	GPR37
msigdb.stress	GPR37L1
msigdb.stress	GRINA
msigdb.stress	GSTP1
msigdb.stress	KLF2
msigdb.stress	MAGEA3
msigdb.stress	MAP2K4
msigdb.stress	MAPK1
msigdb.stress	MAPK3
msigdb.stress	MAPK8
msigdb.stress	MIR133A1
msigdb.stress	MIR133A2
msigdb.stress	MIR195
msigdb.stress	MIR19A
msigdb.stress	MIR29B1
msigdb.stress	MIR29B2
msigdb.stress	MIRLET7B
msigdb.stress	NCOR1
msigdb.stress	NDRG1
msigdb.stress	NFE2L1
msigdb.stress	OPA1
msigdb.stress	PAK1
msigdb.stress	PDE8A
msigdb.stress	PDX1
msigdb.stress	PML
msigdb.stress	PTPN2
msigdb.stress	PYCR1
msigdb.stress	RHOB
msigdb.stress	RNF183
msigdb.stress	SERINC3
msigdb.stress	SOX9
msigdb.stress	SYVN1
msigdb.stress	TXNDC12
msigdb.stress	VEGFA
msigdb.stress	WNT16
msigdb.stress	ZC3H12A
msigdb.stress	AKR1B1
msigdb.stress	APP
msigdb.stress	ARHGEF5
msigdb.stress	ATF3
msigdb.stress	ATM
msigdb.stress	ATXN3
msigdb.stress	BMP2
msigdb.stress	CHD6
msigdb.stress	CLN3
msigdb.stress	CLU
msigdb.stress	CREBBP
msigdb.stress	DAXX
msigdb.stress	DNAJB1
msigdb.stress	EGFR
msigdb.stress	EP300
msigdb.stress	ERN2
msigdb.stress	EZR
msigdb.stress	F2RL1
msigdb.stress	FAS
msigdb.stress	FLOT1
msigdb.stress	GADD45A
msigdb.stress	HDAC3
msigdb.stress	HMOX1
msigdb.stress	HRAS
msigdb.stress	ITCH
msigdb.stress	MAP2K7
msigdb.stress	MAPK14
msigdb.stress	MAPT
msigdb.stress	MIR20A
msigdb.stress	NCF1
msigdb.stress	PRKCD
msigdb.stress	RGN
msigdb.stress	RIPK2
msigdb.stress	RPS3
msigdb.stress	SERPINF2
msigdb.stress	SFRP1
msigdb.stress	SIRPA
msigdb.stress	SIRT3
msigdb.stress	SPAG9
msigdb.stress	SPHK1
msigdb.stress	SRC
msigdb.stress	STK26
msigdb.stress	STOX1
msigdb.stress	TAF1C
msigdb.stress	TP53I11
msigdb.stress	ABL1
msigdb.stress	AQP1
msigdb.stress	ASS1
msigdb.stress	ATP2A2
msigdb.stress	ATR
msigdb.stress	AXIN1
msigdb.stress	BAG3
msigdb.stress	BAG6
msigdb.stress	CASP3
msigdb.stress	CAV1
msigdb.stress	CCL19
msigdb.stress	CCNA2
msigdb.stress	CCR7
msigdb.stress	COPS5
msigdb.stress	DHFR
msigdb.stress	DKK1
msigdb.stress	DNAJB9
msigdb.stress	DUSP10
msigdb.stress	DUSP19
msigdb.stress	ERCC6
msigdb.stress	ERP29
msigdb.stress	ETS1
msigdb.stress	FBLN5
msigdb.stress	FKTN
msigdb.stress	FZD7
msigdb.stress	GCH1
msigdb.stress	GNPNAT1
msigdb.stress	HIPK3
msigdb.stress	HLA-DQA1
msigdb.stress	HMGB1
msigdb.stress	HSP90AB1
msigdb.stress	HSPA1B
msigdb.stress	IGF1R
msigdb.stress	INAVA
msigdb.stress	LCK
msigdb.stress	LYN
msigdb.stress	MAP3K13
msigdb.stress	MAP3K2
msigdb.stress	MAP3K7
msigdb.stress	MAP3K9
msigdb.stress	MAP4K2
msigdb.stress	MAP4K5
msigdb.stress	MAPK10
msigdb.stress	MAPK8IP1
msigdb.stress	MAPK8IP2
msigdb.stress	MAPKAPK2
msigdb.stress	MARVELD3
msigdb.stress	MBTPS2
msigdb.stress	MDFIC
msigdb.stress	MDM2
msigdb.stress	MECOM
msigdb.stress	MFHAS1
msigdb.stress	MID1
msigdb.stress	MINK1
msigdb.stress	MIR138-1
msigdb.stress	MIR138-2
msigdb.stress	MT3
msigdb.stress	MYC
msigdb.stress	NPPA
msigdb.stress	PAFAH1B1
msigdb.stress	PDCD4
msigdb.stress	PER1
